method,transform,stage,seed,success,invariance_gap,passes_audit
encoder_equivariance,latency_delay,perception,16,0.7277,0.1728,0
encoder_equivariance,latency_delay,perception,17,0.7855,0.1336,0
encoder_equivariance,latency_delay,perception,18,0.7603,0.1566,0
encoder_equivariance,latency_delay,perception,19,0.7670,0.1617,0
encoder_equivariance,latency_delay,perception,20,0.7520,0.1852,0
encoder_equivariance,latency_delay,perception,21,0.7900,0.1439,0
encoder_equivariance,latency_delay,perception,22,0.8018,0.1182,1
encoder_equivariance,latency_delay,perception,23,0.7619,0.1666,0
encoder_equivariance,latency_delay,perception,24,0.7643,0.1498,0
encoder_equivariance,latency_delay,perception,25,0.7119,0.2118,0
encoder_equivariance,latency_delay,perception,26,0.7757,0.1476,0
encoder_equivariance,latency_delay,perception,27,0.7471,0.1828,0
encoder_equivariance,latency_delay,perception,28,0.7432,0.1772,0
encoder_equivariance,latency_delay,perception,29,0.7310,0.1863,0
encoder_equivariance,latency_delay,perception,30,0.7473,0.1800,0
encoder_equivariance,latency_delay,perception,31,0.7500,0.1798,0
encoder_equivariance,latency_delay,perception,32,0.7733,0.1482,0
encoder_equivariance,latency_delay,perception,33,0.7368,0.1752,0
encoder_equivariance,latency_delay,perception,34,0.7333,0.1788,0
encoder_equivariance,latency_delay,perception,35,0.7267,0.1881,0
encoder_equivariance,latency_delay,perception,36,0.7116,0.2237,0
encoder_equivariance,latency_delay,perception,37,0.7757,0.1512,0
encoder_equivariance,latency_delay,perception,38,0.7596,0.1651,0
encoder_equivariance,latency_delay,perception,39,0.7840,0.1341,0
encoder_equivariance,latency_delay,latent_memory,0,0.6685,0.1710,0
encoder_equivariance,latency_delay,latent_memory,1,0.6356,0.1870,0
encoder_equivariance,latency_delay,latent_memory,2,0.6485,0.1929,0
encoder_equivariance,latency_delay,latent_memory,3,0.6822,0.1541,0
encoder_equivariance,latency_delay,latent_memory,4,0.6682,0.1534,0
encoder_equivariance,latency_delay,latent_memory,5,0.6365,0.1832,0
encoder_equivariance,latency_delay,latent_memory,6,0.6490,0.1802,0
encoder_equivariance,latency_delay,latent_memory,7,0.6438,0.1972,0
encoder_equivariance,latency_delay,latent_memory,8,0.6561,0.1859,0
encoder_equivariance,latency_delay,latent_memory,9,0.6690,0.1694,0
encoder_equivariance,latency_delay,latent_memory,10,0.6155,0.2184,0
encoder_equivariance,latency_delay,latent_memory,11,0.6186,0.2063,0
encoder_equivariance,latency_delay,latent_memory,12,0.6772,0.1591,0
encoder_equivariance,latency_delay,latent_memory,13,0.6659,0.1894,0
encoder_equivariance,latency_delay,latent_memory,14,0.6458,0.1716,0
encoder_equivariance,latency_delay,latent_memory,15,0.6589,0.1754,0
encoder_equivariance,latency_delay,latent_memory,16,0.6653,0.1553,0
encoder_equivariance,latency_delay,latent_memory,17,0.6973,0.1281,0
encoder_equivariance,latency_delay,latent_memory,18,0.6747,0.1477,0
encoder_equivariance,latency_delay,latent_memory,19,0.6760,0.1499,0
encoder_equivariance,latency_delay,latent_memory,20,0.6745,0.1470,0
encoder_equivariance,latency_delay,latent_memory,21,0.6907,0.1591,0
encoder_equivariance,latency_delay,latent_memory,22,0.6793,0.1480,0
encoder_equivariance,latency_delay,latent_memory,23,0.6768,0.1641,0
encoder_equivariance,latency_delay,latent_memory,24,0.6475,0.1911,0
encoder_equivariance,latency_delay,latent_memory,25,0.7051,0.1257,0
encoder_equivariance,latency_delay,latent_memory,26,0.6354,0.2035,0
encoder_equivariance,latency_delay,latent_memory,27,0.6285,0.1901,0
encoder_equivariance,latency_delay,latent_memory,28,0.6748,0.1408,0
encoder_equivariance,latency_delay,latent_memory,29,0.6280,0.2064,0
encoder_equivariance,latency_delay,latent_memory,30,0.6307,0.2008,0
encoder_equivariance,latency_delay,latent_memory,31,0.6623,0.1788,0
encoder_equivariance,latency_delay,latent_memory,32,0.6907,0.1192,1
encoder_equivariance,latency_delay,latent_memory,33,0.6639,0.1714,0
encoder_equivariance,latency_delay,latent_memory,34,0.6910,0.1340,0
encoder_equivariance,latency_delay,latent_memory,35,0.6702,0.1602,0
encoder_equivariance,latency_delay,latent_memory,36,0.6400,0.1890,0
encoder_equivariance,latency_delay,latent_memory,37,0.6857,0.1328,0
encoder_equivariance,latency_delay,latent_memory,38,0.6830,0.1431,0
encoder_equivariance,latency_delay,latent_memory,39,0.6352,0.1860,0
encoder_equivariance,latency_delay,action,0,0.5317,0.1984,0
encoder_equivariance,latency_delay,action,1,0.5884,0.1165,1
encoder_equivariance,latency_delay,action,2,0.5802,0.1360,0
encoder_equivariance,latency_delay,action,3,0.5183,0.2101,0
encoder_equivariance,latency_delay,action,4,0.5664,0.1665,0
encoder_equivariance,latency_delay,action,5,0.5655,0.1576,0
encoder_equivariance,latency_delay,action,6,0.5828,0.1533,0
encoder_equivariance,latency_delay,action,7,0.4913,0.2399,0
encoder_equivariance,latency_delay,action,8,0.5614,0.1716,0
encoder_equivariance,latency_delay,action,9,0.5314,0.1964,0
encoder_equivariance,latency_delay,action,10,0.5825,0.1640,0
encoder_equivariance,latency_delay,action,11,0.5665,0.1773,0
encoder_equivariance,latency_delay,action,12,0.6111,0.1210,0
encoder_equivariance,latency_delay,action,13,0.5750,0.1538,0
encoder_equivariance,latency_delay,action,14,0.5475,0.1756,0
encoder_equivariance,latency_delay,action,15,0.5196,0.2101,0
encoder_equivariance,latency_delay,action,16,0.5628,0.1784,0
encoder_equivariance,latency_delay,action,17,0.5631,0.1660,0
encoder_equivariance,latency_delay,action,18,0.5511,0.1637,0
encoder_equivariance,latency_delay,action,19,0.6027,0.1245,0
encoder_equivariance,latency_delay,action,20,0.5381,0.2019,0
encoder_equivariance,latency_delay,action,21,0.5714,0.1605,0
encoder_equivariance,latency_delay,action,22,0.5357,0.1848,0
encoder_equivariance,latency_delay,action,23,0.5501,0.1926,0
encoder_equivariance,latency_delay,action,24,0.5492,0.1520,0
encoder_equivariance,latency_delay,action,25,0.5414,0.1915,0
encoder_equivariance,latency_delay,action,26,0.5160,0.2179,0
encoder_equivariance,latency_delay,action,27,0.6041,0.1223,0
encoder_equivariance,latency_delay,action,28,0.5726,0.1441,0
encoder_equivariance,latency_delay,action,29,0.5308,0.2005,0
encoder_equivariance,latency_delay,action,30,0.5778,0.1638,0
encoder_equivariance,latency_delay,action,31,0.5419,0.1835,0
encoder_equivariance,latency_delay,action,32,0.5707,0.1443,0
encoder_equivariance,latency_delay,action,33,0.5670,0.1578,0
encoder_equivariance,latency_delay,action,34,0.5544,0.1802,0
encoder_equivariance,latency_delay,action,35,0.5795,0.1394,0
encoder_equivariance,latency_delay,action,36,0.5476,0.1826,0
encoder_equivariance,latency_delay,action,37,0.5364,0.1908,0
encoder_equivariance,latency_delay,action,38,0.5413,0.1769,0
encoder_equivariance,latency_delay,action,39,0.5121,0.2178,0
encoder_equivariance,latency_delay,closed_loop,0,0.4837,0.1769,0
encoder_equivariance,latency_delay,closed_loop,1,0.4690,0.2047,0
encoder_equivariance,latency_delay,closed_loop,2,0.4500,0.2273,0
encoder_equivariance,latency_delay,closed_loop,3,0.5058,0.1612,0
encoder_equivariance,latency_delay,closed_loop,4,0.5229,0.1326,0
encoder_equivariance,latency_delay,closed_loop,5,0.5079,0.1563,0
encoder_equivariance,latency_delay,closed_loop,6,0.4492,0.2404,0
encoder_equivariance,latency_delay,closed_loop,7,0.5389,0.1464,0
encoder_equivariance,latency_delay,closed_loop,8,0.4834,0.1828,0
encoder_equivariance,latency_delay,closed_loop,9,0.4833,0.1941,0
encoder_equivariance,latency_delay,closed_loop,10,0.4959,0.1850,0
encoder_equivariance,latency_delay,closed_loop,11,0.5048,0.1578,0
encoder_equivariance,latency_delay,closed_loop,12,0.5041,0.1544,0
encoder_equivariance,latency_delay,closed_loop,13,0.5013,0.1636,0
encoder_equivariance,latency_delay,closed_loop,14,0.5231,0.1516,0
encoder_equivariance,latency_delay,closed_loop,15,0.4910,0.1949,0
encoder_equivariance,latency_delay,closed_loop,16,0.5225,0.1501,0
encoder_equivariance,latency_delay,closed_loop,17,0.4526,0.2207,0
encoder_equivariance,latency_delay,closed_loop,18,0.5173,0.1488,0
encoder_equivariance,latency_delay,closed_loop,19,0.4870,0.1756,0
encoder_equivariance,latency_delay,closed_loop,20,0.5153,0.1436,0
encoder_equivariance,latency_delay,closed_loop,21,0.4662,0.2147,0
encoder_equivariance,latency_delay,closed_loop,22,0.5175,0.1544,0
encoder_equivariance,latency_delay,closed_loop,23,0.5074,0.1800,0
encoder_equivariance,latency_delay,closed_loop,24,0.4667,0.1980,0
encoder_equivariance,latency_delay,closed_loop,25,0.5446,0.1333,0
encoder_equivariance,latency_delay,closed_loop,26,0.4940,0.1768,0
encoder_equivariance,latency_delay,closed_loop,27,0.4617,0.1982,0
encoder_equivariance,latency_delay,closed_loop,28,0.4718,0.1901,0
encoder_equivariance,latency_delay,closed_loop,29,0.4841,0.1815,0
encoder_equivariance,latency_delay,closed_loop,30,0.5096,0.1619,0
encoder_equivariance,latency_delay,closed_loop,31,0.5066,0.1686,0
encoder_equivariance,latency_delay,closed_loop,32,0.5443,0.1243,0
encoder_equivariance,latency_delay,closed_loop,33,0.5066,0.1615,0
encoder_equivariance,latency_delay,closed_loop,34,0.4465,0.2087,0
encoder_equivariance,latency_delay,closed_loop,35,0.5391,0.1191,1
encoder_equivariance,latency_delay,closed_loop,36,0.5020,0.1816,0
encoder_equivariance,latency_delay,closed_loop,37,0.5205,0.1593,0
encoder_equivariance,latency_delay,closed_loop,38,0.5523,0.1119,1
encoder_equivariance,latency_delay,closed_loop,39,0.5328,0.1323,0
encoder_equivariance,compliance_shift,perception,0,0.8347,0.0796,1
encoder_equivariance,compliance_shift,perception,1,0.8219,0.0920,1
encoder_equivariance,compliance_shift,perception,2,0.7744,0.1324,0
encoder_equivariance,compliance_shift,perception,3,0.7825,0.1450,0
encoder_equivariance,compliance_shift,perception,4,0.8590,0.0511,1
encoder_equivariance,compliance_shift,perception,5,0.8128,0.1067,1
encoder_equivariance,compliance_shift,perception,6,0.7852,0.1340,0
encoder_equivariance,compliance_shift,perception,7,0.8076,0.1136,1
encoder_equivariance,compliance_shift,perception,8,0.7747,0.1379,0
encoder_equivariance,compliance_shift,perception,9,0.8316,0.0734,1
encoder_equivariance,compliance_shift,perception,10,0.7972,0.1170,1
encoder_equivariance,compliance_shift,perception,11,0.7728,0.1245,0
encoder_equivariance,compliance_shift,perception,12,0.8387,0.0802,1
encoder_equivariance,compliance_shift,perception,13,0.7990,0.1287,0
encoder_equivariance,compliance_shift,perception,14,0.7884,0.1431,0
encoder_equivariance,compliance_shift,perception,15,0.7419,0.1866,0
encoder_equivariance,compliance_shift,perception,16,0.8090,0.1000,1
encoder_equivariance,compliance_shift,perception,17,0.7816,0.1363,0
encoder_equivariance,compliance_shift,perception,18,0.7937,0.1253,0
encoder_equivariance,compliance_shift,perception,19,0.8224,0.1027,1
encoder_equivariance,compliance_shift,perception,20,0.8072,0.1061,1
encoder_equivariance,compliance_shift,perception,21,0.7863,0.1364,0
encoder_equivariance,compliance_shift,perception,22,0.7797,0.1363,0
encoder_equivariance,compliance_shift,perception,23,0.7924,0.1087,1
encoder_equivariance,compliance_shift,perception,24,0.8325,0.0960,1
encoder_equivariance,compliance_shift,perception,25,0.8231,0.1072,1
encoder_equivariance,compliance_shift,perception,26,0.8005,0.1348,0
encoder_equivariance,compliance_shift,perception,27,0.8604,0.0622,1
encoder_equivariance,compliance_shift,perception,28,0.8128,0.1056,1
encoder_equivariance,compliance_shift,perception,29,0.8046,0.1292,0
encoder_equivariance,compliance_shift,perception,30,0.8135,0.1165,1
encoder_equivariance,compliance_shift,perception,31,0.8123,0.1190,1
encoder_equivariance,compliance_shift,perception,32,0.8215,0.1084,1
encoder_equivariance,compliance_shift,perception,33,0.7991,0.1109,1
encoder_equivariance,compliance_shift,perception,34,0.7670,0.1545,0
encoder_equivariance,compliance_shift,perception,35,0.7996,0.1239,0
encoder_equivariance,compliance_shift,perception,36,0.8156,0.1176,1
encoder_equivariance,compliance_shift,perception,37,0.8198,0.0990,1
encoder_equivariance,compliance_shift,perception,38,0.7976,0.1318,0
encoder_equivariance,compliance_shift,perception,39,0.8176,0.0986,1
encoder_equivariance,compliance_shift,latent_memory,0,0.7375,0.0693,1
encoder_equivariance,compliance_shift,latent_memory,1,0.7474,0.0819,1
encoder_equivariance,compliance_shift,latent_memory,2,0.7017,0.1273,0
encoder_equivariance,compliance_shift,latent_memory,3,0.7753,0.0524,1
encoder_equivariance,compliance_shift,latent_memory,4,0.6904,0.1541,0
encoder_equivariance,compliance_shift,latent_memory,5,0.7694,0.0586,1
encoder_equivariance,compliance_shift,latent_memory,6,0.7061,0.1239,0
encoder_equivariance,compliance_shift,latent_memory,7,0.6989,0.1439,0
encoder_equivariance,compliance_shift,latent_memory,8,0.7143,0.1087,1
encoder_equivariance,compliance_shift,latent_memory,9,0.7503,0.0792,1
encoder_equivariance,compliance_shift,latent_memory,10,0.7068,0.1343,0
encoder_equivariance,compliance_shift,latent_memory,11,0.7234,0.0894,1
encoder_equivariance,compliance_shift,latent_memory,12,0.7633,0.0642,1
encoder_equivariance,compliance_shift,latent_memory,13,0.7217,0.1107,1
encoder_equivariance,compliance_shift,latent_memory,14,0.7223,0.1081,1
encoder_equivariance,compliance_shift,latent_memory,15,0.7254,0.1094,1
encoder_equivariance,compliance_shift,latent_memory,16,0.7407,0.0975,1
encoder_equivariance,compliance_shift,latent_memory,17,0.7034,0.1206,0
encoder_equivariance,compliance_shift,latent_memory,18,0.7374,0.0924,1
encoder_equivariance,compliance_shift,latent_memory,19,0.7247,0.1058,1
encoder_equivariance,compliance_shift,latent_memory,20,0.7221,0.1147,1
encoder_equivariance,compliance_shift,latent_memory,21,0.7195,0.1177,1
encoder_equivariance,compliance_shift,latent_memory,22,0.6981,0.1248,0
encoder_equivariance,compliance_shift,latent_memory,23,0.6915,0.1305,0
encoder_equivariance,compliance_shift,latent_memory,24,0.7480,0.1010,1
encoder_equivariance,compliance_shift,latent_memory,25,0.7012,0.1132,1
encoder_equivariance,compliance_shift,latent_memory,26,0.7525,0.0944,1
encoder_equivariance,compliance_shift,latent_memory,27,0.7582,0.0863,1
encoder_equivariance,compliance_shift,latent_memory,28,0.7511,0.0779,1
encoder_equivariance,compliance_shift,latent_memory,29,0.6870,0.1608,0
encoder_equivariance,compliance_shift,latent_memory,30,0.7400,0.0867,1
encoder_equivariance,compliance_shift,latent_memory,31,0.7587,0.0786,1
encoder_equivariance,compliance_shift,latent_memory,32,0.7450,0.0829,1
encoder_equivariance,compliance_shift,latent_memory,33,0.7379,0.1029,1
encoder_equivariance,compliance_shift,latent_memory,34,0.7192,0.0977,1
encoder_equivariance,compliance_shift,latent_memory,35,0.7116,0.1234,0
encoder_equivariance,compliance_shift,latent_memory,36,0.6970,0.1545,0
encoder_equivariance,compliance_shift,latent_memory,37,0.7171,0.1224,0
encoder_equivariance,compliance_shift,latent_memory,38,0.7055,0.1238,0
encoder_equivariance,compliance_shift,latent_memory,39,0.6988,0.1350,0
encoder_equivariance,compliance_shift,action,0,0.6106,0.1010,1
encoder_equivariance,compliance_shift,action,1,0.6618,0.0838,1
encoder_equivariance,compliance_shift,action,2,0.6035,0.1240,0
encoder_equivariance,compliance_shift,action,3,0.5604,0.1578,0
encoder_equivariance,compliance_shift,action,4,0.6354,0.1066,1
encoder_equivariance,compliance_shift,action,5,0.6140,0.1163,1
encoder_equivariance,compliance_shift,action,6,0.6372,0.0890,1
encoder_equivariance,compliance_shift,action,7,0.6131,0.1001,1
encoder_equivariance,compliance_shift,action,8,0.6029,0.1247,0
encoder_equivariance,compliance_shift,action,9,0.6016,0.1238,0
encoder_equivariance,compliance_shift,action,10,0.6561,0.0825,1
encoder_equivariance,compliance_shift,action,11,0.6049,0.1292,0
encoder_equivariance,compliance_shift,action,12,0.6272,0.0909,1
encoder_equivariance,compliance_shift,action,13,0.6077,0.1268,0
encoder_equivariance,compliance_shift,action,14,0.6033,0.1311,0
encoder_equivariance,compliance_shift,action,15,0.6020,0.1229,0
encoder_equivariance,compliance_shift,action,16,0.5659,0.1788,0
encoder_equivariance,compliance_shift,action,17,0.6005,0.1449,0
encoder_equivariance,compliance_shift,action,18,0.6544,0.0909,1
encoder_equivariance,compliance_shift,action,19,0.6486,0.0944,1
encoder_equivariance,compliance_shift,action,20,0.6112,0.1256,0
encoder_equivariance,compliance_shift,action,21,0.6315,0.0994,1
encoder_equivariance,compliance_shift,action,22,0.6424,0.0960,1
encoder_equivariance,compliance_shift,action,23,0.6105,0.1197,1
encoder_equivariance,compliance_shift,action,24,0.6102,0.1287,0
encoder_equivariance,compliance_shift,action,25,0.6355,0.1095,1
encoder_equivariance,compliance_shift,action,26,0.6009,0.1300,0
encoder_equivariance,compliance_shift,action,27,0.5897,0.1426,0
encoder_equivariance,compliance_shift,action,28,0.6001,0.1357,0
encoder_equivariance,compliance_shift,action,29,0.5932,0.1288,0
encoder_equivariance,compliance_shift,action,30,0.6469,0.0878,1
encoder_equivariance,compliance_shift,action,31,0.6033,0.1526,0
encoder_equivariance,compliance_shift,action,32,0.6427,0.0888,1
encoder_equivariance,compliance_shift,action,33,0.5914,0.1392,0
encoder_equivariance,compliance_shift,action,34,0.6116,0.1402,0
encoder_equivariance,compliance_shift,action,35,0.6486,0.0958,1
encoder_equivariance,compliance_shift,action,36,0.6481,0.0808,1
encoder_equivariance,compliance_shift,action,37,0.6340,0.0999,1
encoder_equivariance,compliance_shift,action,38,0.6587,0.0792,1
encoder_equivariance,compliance_shift,action,39,0.6132,0.1250,0
encoder_equivariance,compliance_shift,closed_loop,0,0.5803,0.0710,1
encoder_equivariance,compliance_shift,closed_loop,1,0.5985,0.0822,1
encoder_equivariance,compliance_shift,closed_loop,2,0.5463,0.1292,0
encoder_equivariance,compliance_shift,closed_loop,3,0.5570,0.1055,1
encoder_equivariance,compliance_shift,closed_loop,4,0.5863,0.0688,1
encoder_equivariance,compliance_shift,closed_loop,5,0.5277,0.1239,0
encoder_equivariance,compliance_shift,closed_loop,6,0.5880,0.0730,1
encoder_equivariance,compliance_shift,closed_loop,7,0.6120,0.0457,1
encoder_equivariance,compliance_shift,closed_loop,8,0.5648,0.1025,1
encoder_equivariance,compliance_shift,closed_loop,9,0.5538,0.0945,1
encoder_equivariance,compliance_shift,closed_loop,10,0.5609,0.0943,1
